county,cases,deaths,date_index_converted,county_data_length,core_jaccard,core_cosine,core_intersection,social_jaccard,politics_jaccard,politics_democratic_love_jaccard,nationalistic_jaccard,politics_republican_hate_jaccard,entertainment_jaccard,sports_jaccard,race_jaccard,economy_jaccard,foreign_jaccard,religion_jaccard,health_jaccard,politics_republican_love_jaccard,health_technology_jaccard,politics_democratic_hate_jaccard,domestic_jaccard,illness_jaccard,ideology_jaccard,education_jaccard,gender_jaccard,social_cosine,politics_cosine,politics_democratic_love_cosine,nationalistic_cosine,politics_republican_hate_cosine,entertainment_cosine,sports_cosine,race_cosine,economy_cosine,foreign_cosine,religion_cosine,health_cosine,politics_republican_love_cosine,health_technology_cosine,politics_democratic_hate_cosine,domestic_cosine,illness_cosine,ideology_cosine,education_cosine,gender_cosine,social_intersection,politics_intersection,politics_democratic_love_intersection,nationalistic_intersection,politics_republican_hate_intersection,entertainment_intersection,sports_intersection,race_intersection,economy_intersection,foreign_intersection,religion_intersection,health_intersection,politics_republican_love_intersection,health_technology_intersection,politics_democratic_hate_intersection,domestic_intersection,illness_intersection,ideology_intersection,education_intersection,gender_intersection,core_jaccard_normalized,core_cosine_normalized,core_intersection_normalized,ideology_jaccard_normalized,race_jaccard_normalized,economy_jaccard_normalized,sports_jaccard_normalized,foreign_jaccard_normalized,domestic_jaccard_normalized,nationalistic_jaccard_normalized,politics_democratic_love_jaccard_normalized,health_technology_jaccard_normalized,education_jaccard_normalized,gender_jaccard_normalized,religion_jaccard_normalized,social_jaccard_normalized,politics_republican_love_jaccard_normalized,politics_jaccard_normalized,entertainment_jaccard_normalized,politics_republican_hate_jaccard_normalized,politics_democratic_hate_jaccard_normalized,health_jaccard_normalized,illness_jaccard_normalized,ideology_cosine_normalized,race_cosine_normalized,economy_cosine_normalized,sports_cosine_normalized,foreign_cosine_normalized,domestic_cosine_normalized,nationalistic_cosine_normalized,politics_democratic_love_cosine_normalized,health_technology_cosine_normalized,education_cosine_normalized,gender_cosine_normalized,religion_cosine_normalized,social_cosine_normalized,politics_republican_love_cosine_normalized,politics_cosine_normalized,entertainment_cosine_normalized,politics_republican_hate_cosine_normalized,politics_democratic_hate_cosine_normalized,health_cosine_normalized,illness_cosine_normalized,ideology_intersection_normalized,race_intersection_normalized,economy_intersection_normalized,sports_intersection_normalized,foreign_intersection_normalized,domestic_intersection_normalized,nationalistic_intersection_normalized,politics_democratic_love_intersection_normalized,health_technology_intersection_normalized,education_intersection_normalized,gender_intersection_normalized,religion_intersection_normalized,social_intersection_normalized,politics_republican_love_intersection_normalized,politics_intersection_normalized,entertainment_intersection_normalized,politics_republican_hate_intersection_normalized,politics_democratic_hate_intersection_normalized,health_intersection_normalized,illness_intersection_normalized,total_pop,percent_25_34,percent_highschool,labor_force_rate,unemployment_rate,median_housing_cost,median_household_earnings,median_worker_earnings,percent_insured,percent_married,poverty_rate,median_property_value,percent_white
Athens,0,0,day_53,748,1.49E-05,5.33E-05,0.001336898,1.12E-05,0,0,0,1.63E-05,1.14E-05,0.000132747,0,3.06E-05,0,0,0,0,0,0,0,9.98E-06,0,0,0,7.92E-05,0,0,0,8.63E-05,9.45E-05,0.001754923,0,0.000350416,0,0,0,0,0,0,0,4.81E-05,0,0,0,0.002673797,0,0,0,0.001336898,0.004010695,0.032085561,0,0.004010695,0,0,0,0,0,0,0,0.001336898,0,0,0,0.00639127,0.002912867,0.00668449,0,0,0.008208086,0.063358794,0,0,0,0,0,0,0,0,0.002632,0,0,0.007920137,0.0044336,0,0,0.006704119,0,0,0.008212374,0.106347536,0,0,0,0,0,0,0,0,0.001214113,0,0,0.003955087,0.002624428,0,0,0.004370488,0,0,0.008212375,0.062982768,0,0,0,0,0,0,0,0,0.002673797,0,0,0.00802139,0.004545453,0,0,0.006859821,64974,12.3,89.6,52.7,8.7,739,33872,14351,93.1,34.3,30.2,116500,0.909354361
Union,0,0,day_54,218,0,0,0,1.95E-05,0,0,0,0,0,3.81E-05,0,0,0,6.12E-05,0,0,0,0,0,0,0,0,0,0.000299233,0,0,0,0,0,0.000590969,0,0,0,0.000377062,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0.009174312,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018184743,0,0,0,0,0,0,0,0.020791787,0.0045825,0,0,0,0,0,0,0,0,0,0,0.035812453,0,0,0,0,0,0,0,0.022727493,0.004587155,0,0,0,0,0,0,0,0,0,0,0.018008835,0,0,0,0,0,0,0,0.020642202,0.004587156,0,0,0,0,0,0,0,53470,12.5,92.1,65.1,2.8,1156,67382,35042,94.7,56.1,7.4,186000,0.917477326
Logan,0,0,day_17,120,0,0,0,0,0,0,0.000245098,0,2.40E-05,0,0,0,0,0.000111111,0,0,0,0,3.53E-05,0,0,0,0,0,0,0,0.000748355,0,0.000447357,0,0,0,0,0.000684996,0,0,0,0,0.000272967,0,0,0,0,0,0,0,0.008333333,0,0.008333333,0,0,0,0,0.008333333,0,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00414775,0.047058819,0,0,0,0,0.037748304,0,0,0,0.016673973,0,0,0,0,0,0,0,0,0,0.00416666,0.035355319,0,0,0,0,0.041288281,0,0,0,0.018723129,0,0,0,0,0,0,0,0,0,0.004166667,0.049999998,0,0,0,0,0.037499999,0,0,0,0.016666666,0,0,0,0,45484,10.9,90.3,62.5,5.8,766,49783,28346,90.7,55.2,13.7,127200,0.949363458
Highland,0,0,day_65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43170,11.1,83.9,55.6,7.3,711,39858,21885,90.5,51.5,21.6,107800,0.959517557
Ashtabula,0,0,day_69,389,0,0,0,1.08E-05,0,0,0,3.21E-05,5.89E-05,0.000106536,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,8.38E-05,0,0,0,0.000287412,0.000552008,0.001537441,0,0,0,0,0,0,0,0,0.000168412,0,0,0,0,0.002570694,0,0,0,0.002570694,0.020565553,0.025706941,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,0,0,0,0,0.05084855,0,0.0012925,0,0,0,0,0,0,0.002538,0,0,0.040920709,0.008731199,0,0,0,0,0,0,0.093168225,0,0.002570698,0,0,0,0,0,0,0.00128463,0,0,0.023103063,0.00874035,0,0,0,0,0,0,0.050461773,0,0.001285347,0,0,0,0,0,0,0.002570694,0,0,0.041131106,0.00874036,0,0,0,99777,11,85.7,54.7,7.4,695,40544,23117,90,47.9,19.8,106300,0.92908276
Highland,49,0,day_108,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43170,11.1,83.9,55.6,7.3,711,39858,21885,90.5,51.5,21.6,107800,0.959517557
Hancock,0,0,day_15,396,0,0,0,1.06E-05,0,5.49E-05,0,0,3.62E-05,0,0,0,6.52E-05,0,0,0,0,0,3.23E-05,0,0,0.000126286,0,8.24E-05,0,0.000372328,0,0,0.00039844,0,0,0,0.000314146,0,0,0,0,0,0.000308008,0,0,0.000591694,0,0.002525253,0,0.002525253,0,0,0.012626263,0,0,0,0.005050505,0,0,0,0,0,0.007575758,0,0,0.007575758,0,0,0,0,0,0,0,0,0.02625158,0.00379525,0,0.021834721,0,0.029803497,0,0,0.002491,0,0,0.025149909,0,0,0,0,0,0,0,0,0.034405102,0.004701538,0,0.025152692,0,0.025490958,0,0,0.001263168,0,0,0.016675817,0,0,0,0,0,0,0,0,0.02020202,0.003787879,0,0.021572876,0,0.030303032,0,0,0.002525253,0,0,0.025252526,0,0,0,0,75428,13.3,92.5,65.7,4.5,801,50895,29032,94,53.3,12.1,132600,0.926034327
Delaware,329,3,day_92,629,0.0002336,0.00142577,0.020667727,0.000140161,0,0,0,0,3.66E-05,5.26E-05,0,4.77E-05,0,3.91E-05,0,0.000151412,0,0.000122294,0.000101117,0.000131714,0,0,0,0.001234942,0,0,0,0,0.000419163,0.000656877,0,0.000352876,0,0.000131173,0,0.000410491,0,0.000440938,0.000972372,0.000810768,0,0,0,0.033386328,0,0,0,0,0.012718601,0.012718601,0,0.0063593,0,0.00317965,0,0.00317965,0,0.001589825,0.023847377,0.017488076,0,0,0,0.100201389,0.077918908,0.103338635,0,0,0.012794958,0.025105445,0,0.011881248,0,0,0,0,0,0.013283641,0.032937836,0.012718608,0,0.025427809,0,0.014799647,0,0.088479596,0,0,0.008270027,0.039806447,0,0.014842614,0,0,0,0,0,0.007906481,0.018931302,0.010384692,0,0.017543132,0,0.022160945,0,0.073668437,0,0,0.013021424,0.024966143,0,0.011923689,0,0,0,0,0,0.014308425,0.033386328,0.0127186,0,0.025437202,0,0.013513512,0,0.089733898,185433,10,96.7,69.9,2.6,1521,91955,44208,96,62.2,5.1,279800,0.883506714
Huron,0,0,day_12,318,0,0,0,0,0,0,0,0,0,0.000117167,0,0,0,4.25E-05,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0.00156119,0,0,0,0.000365559,0,0,0,0,0.000412026,0,0,0,0,0,0,0,0,0,0,0.028301887,0,0,0,0.003144654,0,0,0,0,0.006289308,0,0,0,0,0,0,0,0,0,0,0.055922618,0,0.0031725,0,0,0,0,0,0.014438741,0,0,0,0,0,0,0,0,0,0,0,0.094607404,0,0.006289304,0,0,0,0,0,0.022034147,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0.003144654,0,0,0,0,0,0.014150943,0,0,0,0,0,0,0,0,58937,11.8,87.5,63,5.8,719,48745,26166,91.6,52,14.2,118800,0.943843274
Miami,0,0,day_31,259,0,0,0,0,0,0,0,9.65E-05,0,0,0,5.89E-05,0,0,0,0,0,0,0,0,0,0.000465983,0,0,0,0,0,0.000863347,0,0,0,0.000674675,0,0,0,0,0,0,0,0,0,0.003251844,0,0,0,0,0,0.007722008,0,0,0,0.007722008,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0.015799225,0,0,0,0,0,0,0.109971992,0,0,0,0,0,0,0.026247997,0,0,0,0,0,0.015811731,0,0,0,0,0,0,0.140093729,0,0,0,0,0,0,0.026254835,0,0,0,0,0,0.015811731,0,0,0,0,0,0,0.108108108,0,0,0,0,0,0,0.026254827,0,0,0,103517,11.4,89.6,64.3,5.5,832,51569,28606,93.6,53.2,9.9,138900,0.94089219
Summit,3794,129,day_119,140,0,0,0,6.03E-05,0,0,0,0,8.22E-05,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,0,0,0.00056245,0,0,0,0,0.000885537,0,0,0,0,0.000587139,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0.028571429,0,0,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032342779,0.0141705,0,0,0.057108358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03538993,0.008622195,0,0,0.037062175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032142857,0.014285714,0,0,0.057142858,0,0,0,0,541847,12.8,91.3,64.2,6.4,859,50765,28345,93.2,47.3,13.6,137000,0.791434979
Delaware,280,3,day_91,716,0.000376151,0.00232701,0.033519553,0.00020489,1.57E-05,0,0,0,1.99E-05,1.73E-05,6.65E-05,5.31E-05,0,1.62E-05,0.000698324,0.000133014,0,0,0.000100548,0.000198605,0,2.37E-05,0,0.00181364,0.000105276,0,0,0,0.000250387,0.000190847,0.000114036,0.000549116,0,4.50E-05,0.000987579,0.000360613,0,0,0.000964547,0.001079199,0,0.000129676,0,0.048882682,0.001396648,0,0,0,0.00698324,0.004189944,0.001396648,0.00698324,0,0.001396648,0.001396648,0.002793296,0,0,0.023743017,0.026536313,0,0.001396648,0,0.161347829,0.127172039,0.167597765,0,0.023214548,0.014243444,0.008257114,0,0.01181439,0,0,0,0.0055932,0,0.005503708,0.048149152,0.011173176,0.001917158,0.013825503,0,0,0.083798883,0.133413989,0,0.014631668,0.012869122,0.011565241,0,0.014723171,0,0,0,0.005586613,0,0.002712385,0.027802575,0.009122867,0.002793288,0.010479389,0,0,0.07900632,0.098058758,0,0.044692736,0.014299015,0.008224705,0,0.011871509,0,0,0,0.005586592,0,0.006284916,0.048882682,0.011173184,0.001853733,0.01396648,0,0,0.05586592,0.136161737,185433,10,96.7,69.9,2.6,1521,91955,44208,96,62.2,5.1,279800,0.883506714
Henry,0,0,day_23,119,0,0,0,0,0,0,0.000542152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003018577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104093191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142609793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100840338,0,0,0,0,0,0,0,0,0,0,0,0,0,28015,11.3,92.4,65.3,4.5,768,53835,30229,95.5,56,9,116200,0.946072898
Knox,77,3,day_108,202,0.000115805,0.000824735,0.00990099,0,0,0,0,0,1.43E-05,0,0,0,0,0.000132037,0,0,0,0,2.12E-05,7.65E-05,0,0,0,0,0,0,0,0,0.000265756,0,0,0,0,0.000907739,0,0,0,0,0.000229327,0.000744071,0,0,0,0,0,0,0,0,0.004950495,0,0,0,0,0.00990099,0,0,0,0,0.004950495,0.00990099,0,0,0,0.049673895,0.045072102,0.04950495,0,0,0,0,0,0.002491,0,0,0,0,0,0.0448576,0,0,0,0.009934909,0,0,0,0.051389291,0,0,0,0,0,0.003500525,0,0,0,0,0,0.054714164,0,0,0,0.011122624,0,0,0,0.067608178,0,0,0,0,0,0.002475248,0,0,0,0,0,0.044554455,0,0,0,0.00990099,0,0,0,0.05080344,61004,10.8,90.9,62.3,5.8,784,48533,24568,89.9,51.7,13.8,138900,0.965641152
Knox,0,0,day_75,274,8.49E-05,0.000503697,0.00729927,1.55E-05,0,0,0,0,0,0,0,5.57E-05,0,9.80E-05,0,0,3.29E-05,0,0,0.000197607,0,0,0,0.000238076,0,0,0,0,0,0,0,0.00045095,0,0.00072426,0,0,0.000246058,0,0,0.002061095,0,0,0,0.003649635,0,0,0,0,0,0,0,0.00729927,0,0.00729927,0,0,0.003649635,0,0,0.025547445,0,0,0,0.036417371,0.027527245,0.03649635,0,0,0.014940863,0,0,0,0,0,0.0074354,0,0,0.033294037,0.0036425,0,0,0,0,0,0,0.132743577,0,0,0.010568496,0,0,0,0,0,0.010322712,0,0,0.043654928,0.003649636,0,0,0,0,0,0,0.187276319,0,0,0.014946124,0,0,0,0,0,0.00729927,0,0,0.032846715,0.003649635,0,0,0,0,0,0,0.13108771,61004,10.8,90.9,62.3,5.8,784,48533,24568,89.9,51.7,13.8,138900,0.965641152
Vinton,0,0,day_15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13234,10.5,79.9,55.6,10.6,618,40680,22094,91.1,49,21.1,85700,0.973291736
Hardin,0,0,day_80,126,0,0,0,3.33E-05,0,0,0,0,4.55E-05,0.000951069,0,0,0,0,0,0,0,0,0,0,0,0.000789314,0,0.00025886,0,0,0,0,0.000426054,0.010483443,0,0,0,0,0,0,0,0,0,0,0,0.003287559,0,0.007936508,0,0,0,0,0.015873016,0.23015873,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.453935565,0,0,0,0,0,0.18627811,0,0,0.0078255,0,0,0.031611074,0,0,0,0,0,0,0,0.635291878,0,0,0,0,0,0.141632378,0,0,0.003968249,0,0,0.017831539,0,0,0,0,0,0,0,0.451793063,0,0,0,0,0,0.190476192,0,0,0.007936508,0,0,0.031746032,0,0,0,0,31736,10.2,89,60.5,6.8,685,42703,22798,90.4,49.4,16.6,95400,0.963294908
Butler,784,6,day_101,1588,2.21E-05,0.000132416,0.001889169,0.000100803,0,2.74E-05,0,0,2.54E-05,1.82E-05,0,4.66E-06,0,1.68E-05,0,9.30E-05,0,4.84E-05,6.73E-05,2.40E-05,0,0.000257489,2.52E-05,0.000894035,0,0.000185695,0,0,0.000384933,0.000216142,0,2.46E-05,0,8.45E-05,0,0.000381189,0,0.000174654,0.000752576,0.000164735,0,0.001658037,0.000125945,0.023929471,0,0.001259446,0,0,0.008816121,0.00440806,0,0.000629723,0,0.001259446,0,0.001889169,0,0.000629723,0.015743073,0.003148615,0,0.01511335,0.000629723,0.009479669,0.007236588,0.009445845,0,0,0.00124999,0.008686675,0,0.00790775,0,0.010897475,0,0.060767406,0.009172799,0.005707549,0.023688706,0.007812,0,0.017646622,0,0.005857221,0,0.016122131,0,0,0.000576527,0.013098107,0,0.011487574,0,0.012544662,0,0.071430421,0.012467919,0.005093256,0.013705297,0.009643404,0,0.016110512,0,0.008777873,0,0.01496824,0,0,0.001289433,0.008652859,0,0.007871537,0,0.010759267,0,0.0604534,0.008816122,0.005667507,0.023929471,0.007556676,0,0.017632242,0,0.005352645,0,0.016156008,372538,11.6,90.1,64.7,5.4,967,57540,29969,93.2,49.9,12.9,162300,0.8535435
Perry,0,0,day_28,114,0,0,0,0,0,0,0,0,0,7.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068483485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034437947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36025,11.5,84.6,57.4,7.6,709,42017,22800,92.2,54.5,19.2,102500,0.973598644
Montgomery,7,0,day_81,6267,0.000120601,0.00084018,0.010371789,5.04E-05,1.25E-05,1.37E-05,0,2.97E-05,3.30E-05,9.92E-06,0,1.53E-05,2.13E-06,2.07E-05,0,2.36E-05,1.86E-05,0,1.56E-05,0.000121488,0,1.56E-05,1.23E-05,0.000525194,8.96E-05,8.42E-05,0,0.000182899,0.000430575,0.000141146,0,9.02E-05,1.84E-05,8.01E-05,0,9.66E-05,0.000140647,0,0.000157869,0.001075988,0,7.02E-05,4.51E-05,0.011967449,0.001116962,0.000638264,0,0.00239349,0.011488751,0.00239349,0,0.002074358,0.000159566,0.00159566,0,0.000478698,0.002074358,0,0.003670018,0.015797032,0,0.000957396,0.000319132,0.051731112,0.045916177,0.051858945,0,0,0.004104043,0.004734715,0.000857605,0.001833,0,0.005448737,0.0042036,0.0036816,0.0044772,0.007032516,0.011844,0.0019824,0.0015264,0.022926713,0.008078399,0,0,0.081610225,0,0,0.002113934,0.008553383,0.002015158,0.002409766,0,0.005688148,0.005900473,0.003024309,0.004464672,0.004828045,0.008051072,0.002443808,0.002377357,0.018020756,0.005562054,0,0,0.097766999,0,0,0.004247495,0.004698332,0.000638264,0.001835009,0,0.005452598,0.004148716,0.003829584,0.004467848,0.00718047,0.011967449,0.001914792,0.001482513,0.022977502,0.008137866,0,0,0.081056902,533763,13.1,89.9,61.8,8,830,43829,26292,92,44.8,17.9,112100,0.73199721
Van Wert,0,0,day_40,120,0,0,0,7.09E-05,0,0,0,0,4.80E-05,0,0,0,0,0,0,0,0,0,3.58E-05,0,0,0,0,0.001087213,0,0,0,0,0.000894714,0,0,0,0,0,0,0,0,0,0.000545935,0,0,0,0,0.016666667,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0042065,0,0,0,0,0,0,0.016661501,0,0,0.033347946,0,0,0,0,0,0,0,0,0,0.008333336,0,0,0,0,0,0,0.01666666,0,0,0.037446258,0,0,0,0,0,0,0,0,0,0.004166667,0,0,0,0,0,0,0.016666667,0,0,0.033333334,0,0,0,0,28576,10.9,92.1,63.6,5.3,680,48060,27619,92.6,56,12.7,99000,0.964333734
Wood,0,0,day_35,865,0,0,0,3.92E-05,1.31E-05,2.46E-05,0,2.85E-05,1.65E-05,2.87E-05,0.000210194,1.68E-05,0,0,0,0,0,0,4.43E-05,0,0,1.90E-05,0,0.000511641,0.000123237,0.000120529,0,0.000182791,0.000219723,0.000359568,0.000422137,6.73E-05,0,0,0,0,0,0,0.000456844,0,0,7.59E-05,0,0.009248555,0.001156069,0.001156069,0,0.002312139,0.005780347,0.006936416,0.002312139,0.002312139,0,0,0,0,0,0,0.010404624,0,0,0.001156069,0,0,0,0,0,0.073376823,0.0045064,0.013698218,0,0.00520525,0,0.009783864,0,0.004484,0,0,0.009212,0,0.001599667,0.011463357,0.007751999,0,0,0,0,0.05416332,0.001577248,0.021789657,0,0.006973421,0,0.00814236,0,0.003269872,0,0,0.007843308,0,0.003269847,0.009196016,0.00555877,0,0,0,0,0.073988448,0.00473438,0.013615928,0,0.005202312,0,0.009876132,0,0.004624276,0,0,0.009248555,0,0.001534419,0.011560694,0.007861273,0,0,0,128885,11.9,94.2,67.5,5.5,878,53577,26465,94.9,48.2,13.4,154700,0.922681925
Tuscarawas,0,0,day_7,192,0,0,0,4.23E-05,0,0,0,0,0.000117371,2.15E-05,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0.000196157,0,0,0,0,0.000645704,0.000237233,0,0,0,0,0,0,0,0,0.000196997,0,0,0,0,0.010416667,0,0,0,0,0.041666667,0.005208333,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0.010261731,0,0.00501725,0,0,0,0,0,0,0.0099405,0,0,0.081543371,0,0,0,0,0,0,0,0.014376212,0,0.003007029,0,0,0,0,0,0,0.00300703,0,0,0.0270245,0,0,0,0,0,0,0,0.010223765,0,0.005208334,0,0,0,0,0,0,0.010416667,0,0,0.083333334,0,0,0,0,92697,11.4,86.3,62,4.9,722,45310,25370,90.3,54.2,13.8,117100,0.968172829
Jackson,21,0,day_105,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32854,12.4,83.8,58.8,10.8,666,39460,22961,90.3,51.1,20.6,93900,0.968673369
Geauga,0,0,day_4,113,0,0,0,0,0,0,0,0,0,0,0,0.000133076,0,0,0,0.000442478,0,0,3.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000773189,0,0,0,0.001978821,0,0,0.000409948,0,0,0,0,0,0,0,0,0,0,0,0,0.017699115,0,0,0,0.008849558,0,0,0.008849558,0,0,0,0,0,0,0,0,0,0.035696055,0,0,0.0044415,0,0,0,0,0,0,0,0.037168152,0,0,0,0,0,0,0,0,0.018120512,0,0,0.006257585,0,0,0,0,0,0,0,0.050060651,0,0,0,0,0,0,0,0,0.036241045,0,0,0.004424779,0,0,0,0,0,0,0,0.035398232,0,0,0,0,0,0,93874,8.2,90.3,65.5,3.5,1134,72430,35187,89.7,61.6,6.5,228000,0.966952447
Lawrence,161,0,day_117,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61827,11.8,85.9,53.5,6.5,655,42874,23510,92.2,49.3,18.6,101500,0.954026565
Coshocton,70,0,day_97,78,0,0,0,0,0,0,0,0,0,0.000106174,0,9.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014098,0,0.001120133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026260511,0.050675771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026251517,0.085433239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026251527,0.050332384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36724,11.3,85.5,58.2,6.7,610,41701,22506,87.1,53.8,15,95500,0.968389705
Geauga,0,0,day_42,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93874,8.2,90.3,65.5,3.5,1134,72430,35187,89.7,61.6,6.5,228000,0.966952447
Belmont,0,0,day_63,179,0,0,0,0,0.000126968,0,0,0,4.83E-05,0,0,8.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001191065,0,0,0,0.000811872,0,0,0.000368971,0,0,0,0,0,0,0,0,0,0,0,0,0.011173184,0,0,0,0.016759777,0,0,0.011173184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02188823,0,0,0,0,0,0,0,0,0,0,0,0.015504317,0.033556371,0,0,0,0,0,0,0.008647231,0,0,0,0,0,0,0,0,0,0,0,0.031602526,0.033979091,0,0,0,0,0,0,0.022878424,0,0,0,0,0,0,0,0,0,0,0,0.014829862,0.033519554,0,0,0,0,69560,12.3,90.4,54.7,6.8,598,43833,22638,92.9,48.4,14.1,94800,0.934111397
